layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Perf,cpu_benchmark,1_10000,7473537666,CPUID,63,26558,421.56
L1,Perf,cpu_benchmark,1_10000,7473537666,PENDING_INTERRUPT,21,7449,354.71
L1,Perf,cpu_benchmark,1_10000,7473537666,PAUSE_INSTRUCTION,16,4652,290.75
L1,Perf,cpu_benchmark,1_10000,7473537666,MSR_READ,1,700,700.0
L1,Perf,cpu_benchmark,1_10000,7473537666,EXCEPTION_NMI,1,340,340.0
L1,Perf,cpu_benchmark,1_10000,7473537666,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7229562720,HLT,1630,43360766,26601.7
L1,Perf,cpu_benchmark,1_10000,7229562720,EPT_MISCONFIG,1735,1942974,1119.87
L1,Perf,cpu_benchmark,1_10000,7229562720,MSR_WRITE,1907,1786717,936.93
L1,Perf,cpu_benchmark,1_10000,7229562720,PREEMPTION_TIMER,1855,1228649,662.34
L1,Perf,cpu_benchmark,1_10000,7229562720,IO_INSTRUCTION,187,704094,3765.21
L1,Perf,cpu_benchmark,1_10000,7229562720,EXTERNAL_INTERRUPT,1847,596422,322.91
L1,Perf,cpu_benchmark,1_10000,7229562720,CPUID,63,26125,414.68
L1,Perf,cpu_benchmark,1_10000,7229562720,PENDING_INTERRUPT,18,6689,371.61
L1,Perf,cpu_benchmark,1_10000,7229562720,PAUSE_INSTRUCTION,16,3887,242.94
L1,Perf,cpu_benchmark,1_10000,7229562720,MSR_READ,1,650,650.0
L1,Perf,cpu_benchmark,1_10000,7229562720,EXCEPTION_NMI,1,353,353.0
L1,Perf,cpu_benchmark,1_10000,7229562720,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7506428265,HLT,1639,53336331,32542.0
L1,Perf,cpu_benchmark,1_10000,7506428265,PREEMPTION_TIMER,1903,4846293,2546.66
L1,Perf,cpu_benchmark,1_10000,7506428265,EPT_MISCONFIG,1722,2270465,1318.5
L1,Perf,cpu_benchmark,1_10000,7506428265,MSR_WRITE,1976,2126332,1076.08
L1,Perf,cpu_benchmark,1_10000,7506428265,EXTERNAL_INTERRUPT,1948,1878227,964.18
L1,Perf,cpu_benchmark,1_10000,7506428265,IO_INSTRUCTION,188,1214621,6460.75
L1,Perf,cpu_benchmark,1_10000,7506428265,CPUID,63,26834,425.94
L1,Perf,cpu_benchmark,1_10000,7506428265,PENDING_INTERRUPT,14,5857,418.36
L1,Perf,cpu_benchmark,1_10000,7506428265,PAUSE_INSTRUCTION,16,4064,254.0
L1,Perf,cpu_benchmark,1_10000,7506428265,MSR_READ,1,690,690.0
L1,Perf,cpu_benchmark,1_10000,7506428265,EXCEPTION_NMI,1,415,415.0
L1,Perf,cpu_benchmark,1_10000,7506428265,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7536366228,HLT,1630,49087112,30114.79
L1,Perf,cpu_benchmark,1_10000,7536366228,EXTERNAL_INTERRUPT,2004,5348829,2669.08
L1,Perf,cpu_benchmark,1_10000,7536366228,PREEMPTION_TIMER,1914,3127585,1634.06
L1,Perf,cpu_benchmark,1_10000,7536366228,EPT_MISCONFIG,1727,2074272,1201.08
L1,Perf,cpu_benchmark,1_10000,7536366228,MSR_WRITE,1931,1767689,915.43
L1,Perf,cpu_benchmark,1_10000,7536366228,IO_INSTRUCTION,151,973720,6448.48
L1,Perf,cpu_benchmark,1_10000,7536366228,CPUID,63,26336,418.03
L1,Perf,cpu_benchmark,1_10000,7536366228,PENDING_INTERRUPT,24,10124,421.83
L1,Perf,cpu_benchmark,1_10000,7536366228,PAUSE_INSTRUCTION,12,4003,333.58
L1,Perf,cpu_benchmark,1_10000,7536366228,EXCEPTION_NMI,1,1888,1888.0
L1,Perf,cpu_benchmark,1_10000,7536366228,MSR_READ,1,647,647.0
L1,Perf,cpu_benchmark,1_10000,7536366228,VMCALL,1,0,0.0
L1,Perf,cpu_benchmark,1_10000,7463550259,HLT,1624,49654028,30575.14
L1,Perf,cpu_benchmark,1_10000,7463550259,PREEMPTION_TIMER,1895,2252828,1188.83
L1,Perf,cpu_benchmark,1_10000,7463550259,EPT_MISCONFIG,1726,2143261,1241.75
L1,Perf,cpu_benchmark,1_10000,7463550259,EXTERNAL_INTERRUPT,1970,1721323,873.77
L1,Perf,cpu_benchmark,1_10000,7463550259,MSR_WRITE,1913,1219396,637.43
