layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Perf,syscall_benchmark,getcpu_1_2500,3538197,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3631165,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3964809,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3569854,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3439450,VMCALL,0,0,-1
L1,Perf,syscall_benchmark,getcpu_1_2500,3601969,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12331149,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12607240,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12297715,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12878436,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12461615,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12619025,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12449416,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12498372,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12351656,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12378057,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12324832,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12416056,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12591703,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12415534,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12347797,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12423841,VMCALL,0,0,-1
L1,Ftrace,syscall_benchmark,getcpu_5_2500,12517789,VMCALL,0,0,-1
