layer,tracer,workload,configuration,time,event,freq,total_event_cost,cost_per_event
L1,Ftrace,cpu_benchmark,1_5000,2719232294,PAUSE_INSTRUCTION,8,1729,216.12
L1,Ftrace,cpu_benchmark,1_5000,2719232294,MSR_READ,1,795,795.0
L1,Ftrace,cpu_benchmark,1_5000,2719232294,EXCEPTION_NMI,1,328,328.0
L1,Ftrace,cpu_benchmark,1_5000,2719232294,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2698277404,PREEMPTION_TIMER,692,329303,475.87
L1,Ftrace,cpu_benchmark,1_5000,2698277404,IO_INSTRUCTION,90,255698,2841.09
L1,Ftrace,cpu_benchmark,1_5000,2698277404,MSR_WRITE,693,215906,311.55
L1,Ftrace,cpu_benchmark,1_5000,2698277404,EXTERNAL_INTERRUPT,724,210754,291.1
L1,Ftrace,cpu_benchmark,1_5000,2698277404,HLT,1,73471,73471.0
L1,Ftrace,cpu_benchmark,1_5000,2698277404,EPT_MISCONFIG,52,65026,1250.5
L1,Ftrace,cpu_benchmark,1_5000,2698277404,CPUID,21,7044,335.43
L1,Ftrace,cpu_benchmark,1_5000,2698277404,PENDING_INTERRUPT,11,4413,401.18
L1,Ftrace,cpu_benchmark,1_5000,2698277404,PAUSE_INSTRUCTION,8,1869,233.62
L1,Ftrace,cpu_benchmark,1_5000,2698277404,MSR_READ,1,877,877.0
L1,Ftrace,cpu_benchmark,1_5000,2698277404,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2706429465,HLT,39,1355736,34762.46
L1,Ftrace,cpu_benchmark,1_5000,2706429465,PREEMPTION_TIMER,694,315455,454.55
L1,Ftrace,cpu_benchmark,1_5000,2706429465,IO_INSTRUCTION,91,296668,3260.09
L1,Ftrace,cpu_benchmark,1_5000,2706429465,MSR_WRITE,695,219125,315.29
L1,Ftrace,cpu_benchmark,1_5000,2706429465,EXTERNAL_INTERRUPT,692,166638,240.81
L1,Ftrace,cpu_benchmark,1_5000,2706429465,EPT_MISCONFIG,53,58640,1106.42
L1,Ftrace,cpu_benchmark,1_5000,2706429465,CPUID,21,7355,350.24
L1,Ftrace,cpu_benchmark,1_5000,2706429465,PENDING_INTERRUPT,7,2966,423.71
L1,Ftrace,cpu_benchmark,1_5000,2706429465,PAUSE_INSTRUCTION,8,1786,223.25
L1,Ftrace,cpu_benchmark,1_5000,2706429465,MSR_READ,1,931,931.0
L1,Ftrace,cpu_benchmark,1_5000,2706429465,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2710488687,PREEMPTION_TIMER,693,312215,450.53
L1,Ftrace,cpu_benchmark,1_5000,2710488687,IO_INSTRUCTION,90,264494,2938.82
L1,Ftrace,cpu_benchmark,1_5000,2710488687,MSR_WRITE,694,217258,313.05
L1,Ftrace,cpu_benchmark,1_5000,2710488687,EXTERNAL_INTERRUPT,729,179022,245.57
L1,Ftrace,cpu_benchmark,1_5000,2710488687,EPT_MISCONFIG,50,64972,1299.44
L1,Ftrace,cpu_benchmark,1_5000,2710488687,HLT,2,63179,31589.5
L1,Ftrace,cpu_benchmark,1_5000,2710488687,CPUID,21,9764,464.95
L1,Ftrace,cpu_benchmark,1_5000,2710488687,PENDING_INTERRUPT,11,4093,372.09
L1,Ftrace,cpu_benchmark,1_5000,2710488687,PAUSE_INSTRUCTION,8,1710,213.75
L1,Ftrace,cpu_benchmark,1_5000,2710488687,MSR_READ,1,790,790.0
L1,Ftrace,cpu_benchmark,1_5000,2710488687,EXCEPTION_NMI,1,316,316.0
L1,Ftrace,cpu_benchmark,1_5000,2710488687,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2699607513,EXTERNAL_INTERRUPT,731,1717659,2349.74
L1,Ftrace,cpu_benchmark,1_5000,2699607513,HLT,36,1595972,44332.56
L1,Ftrace,cpu_benchmark,1_5000,2699607513,PREEMPTION_TIMER,691,314485,455.12
L1,Ftrace,cpu_benchmark,1_5000,2699607513,IO_INSTRUCTION,88,269209,3059.19
L1,Ftrace,cpu_benchmark,1_5000,2699607513,MSR_WRITE,693,228523,329.76
L1,Ftrace,cpu_benchmark,1_5000,2699607513,EPT_MISCONFIG,55,61524,1118.62
L1,Ftrace,cpu_benchmark,1_5000,2699607513,CPUID,21,6913,329.19
L1,Ftrace,cpu_benchmark,1_5000,2699607513,PENDING_INTERRUPT,6,2608,434.67
L1,Ftrace,cpu_benchmark,1_5000,2699607513,PAUSE_INSTRUCTION,8,1669,208.62
L1,Ftrace,cpu_benchmark,1_5000,2699607513,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2745625347,HLT,36,1047192,29088.67
L1,Ftrace,cpu_benchmark,1_5000,2745625347,PREEMPTION_TIMER,704,350470,497.83
L1,Ftrace,cpu_benchmark,1_5000,2745625347,EXTERNAL_INTERRUPT,706,328136,464.78
L1,Ftrace,cpu_benchmark,1_5000,2745625347,MSR_WRITE,706,223267,316.24
L1,Ftrace,cpu_benchmark,1_5000,2745625347,IO_INSTRUCTION,54,208749,3865.72
L1,Ftrace,cpu_benchmark,1_5000,2745625347,EPT_MISCONFIG,52,61624,1185.08
L1,Ftrace,cpu_benchmark,1_5000,2745625347,CPUID,21,7164,341.14
L1,Ftrace,cpu_benchmark,1_5000,2745625347,MSR_READ,1,996,996.0
L1,Ftrace,cpu_benchmark,1_5000,2745625347,PENDING_INTERRUPT,3,923,307.67
L1,Ftrace,cpu_benchmark,1_5000,2745625347,PAUSE_INSTRUCTION,4,780,195.0
L1,Ftrace,cpu_benchmark,1_5000,2745625347,EXCEPTION_NMI,1,329,329.0
L1,Ftrace,cpu_benchmark,1_5000,2745625347,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2721943666,EXTERNAL_INTERRUPT,732,1759482,2403.66
L1,Ftrace,cpu_benchmark,1_5000,2721943666,HLT,38,1375551,36198.71
L1,Ftrace,cpu_benchmark,1_5000,2721943666,PREEMPTION_TIMER,698,306520,439.14
L1,Ftrace,cpu_benchmark,1_5000,2721943666,MSR_WRITE,699,217832,311.63
L1,Ftrace,cpu_benchmark,1_5000,2721943666,IO_INSTRUCTION,54,183276,3394.0
L1,Ftrace,cpu_benchmark,1_5000,2721943666,EPT_MISCONFIG,52,57635,1108.37
L1,Ftrace,cpu_benchmark,1_5000,2721943666,CPUID,21,7625,363.1
L1,Ftrace,cpu_benchmark,1_5000,2721943666,PENDING_INTERRUPT,3,945,315.0
L1,Ftrace,cpu_benchmark,1_5000,2721943666,PAUSE_INSTRUCTION,4,862,215.5
L1,Ftrace,cpu_benchmark,1_5000,2721943666,MSR_READ,1,800,800.0
L1,Ftrace,cpu_benchmark,1_5000,2721943666,EXCEPTION_NMI,1,317,317.0
L1,Ftrace,cpu_benchmark,1_5000,2721943666,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2706785145,PREEMPTION_TIMER,695,319281,459.4
L1,Ftrace,cpu_benchmark,1_5000,2706785145,IO_INSTRUCTION,87,250830,2883.1
L1,Ftrace,cpu_benchmark,1_5000,2706785145,MSR_WRITE,696,219944,316.01
L1,Ftrace,cpu_benchmark,1_5000,2706785145,HLT,7,170054,24293.43
L1,Ftrace,cpu_benchmark,1_5000,2706785145,EXTERNAL_INTERRUPT,718,168587,234.8
L1,Ftrace,cpu_benchmark,1_5000,2706785145,EPT_MISCONFIG,54,76209,1411.28
L1,Ftrace,cpu_benchmark,1_5000,2706785145,CPUID,21,7516,357.9
L1,Ftrace,cpu_benchmark,1_5000,2706785145,PENDING_INTERRUPT,7,2804,400.57
L1,Ftrace,cpu_benchmark,1_5000,2706785145,PAUSE_INSTRUCTION,8,1728,216.0
L1,Ftrace,cpu_benchmark,1_5000,2706785145,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2728366864,HLT,37,1138836,30779.35
L1,Ftrace,cpu_benchmark,1_5000,2728366864,PREEMPTION_TIMER,700,322497,460.71
L1,Ftrace,cpu_benchmark,1_5000,2728366864,MSR_WRITE,701,224366,320.07
L1,Ftrace,cpu_benchmark,1_5000,2728366864,EXTERNAL_INTERRUPT,709,196730,277.48
L1,Ftrace,cpu_benchmark,1_5000,2728366864,IO_INSTRUCTION,50,190669,3813.38
L1,Ftrace,cpu_benchmark,1_5000,2728366864,EPT_MISCONFIG,62,66507,1072.69
L1,Ftrace,cpu_benchmark,1_5000,2728366864,CPUID,21,6846,326.0
L1,Ftrace,cpu_benchmark,1_5000,2728366864,PENDING_INTERRUPT,3,944,314.67
L1,Ftrace,cpu_benchmark,1_5000,2728366864,PAUSE_INSTRUCTION,4,901,225.25
L1,Ftrace,cpu_benchmark,1_5000,2728366864,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2708546214,HLT,36,1269218,35256.06
L1,Ftrace,cpu_benchmark,1_5000,2708546214,PREEMPTION_TIMER,695,326841,470.27
L1,Ftrace,cpu_benchmark,1_5000,2708546214,IO_INSTRUCTION,87,263535,3029.14
L1,Ftrace,cpu_benchmark,1_5000,2708546214,MSR_WRITE,695,253289,364.44
L1,Ftrace,cpu_benchmark,1_5000,2708546214,EXTERNAL_INTERRUPT,691,144139,208.59
L1,Ftrace,cpu_benchmark,1_5000,2708546214,EPT_MISCONFIG,51,59255,1161.86
L1,Ftrace,cpu_benchmark,1_5000,2708546214,CPUID,21,6908,328.95
L1,Ftrace,cpu_benchmark,1_5000,2708546214,PAUSE_INSTRUCTION,8,1893,236.62
L1,Ftrace,cpu_benchmark,1_5000,2708546214,PENDING_INTERRUPT,5,1616,323.2
L1,Ftrace,cpu_benchmark,1_5000,2708546214,EXCEPTION_NMI,1,322,322.0
L1,Ftrace,cpu_benchmark,1_5000,2708546214,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2734149781,HLT,37,1299198,35113.46
L1,Ftrace,cpu_benchmark,1_5000,2734149781,PREEMPTION_TIMER,703,324333,461.36
L1,Ftrace,cpu_benchmark,1_5000,2734149781,MSR_WRITE,703,222005,315.8
L1,Ftrace,cpu_benchmark,1_5000,2734149781,EXTERNAL_INTERRUPT,706,187040,264.93
L1,Ftrace,cpu_benchmark,1_5000,2734149781,IO_INSTRUCTION,50,171975,3439.5
L1,Ftrace,cpu_benchmark,1_5000,2734149781,EPT_MISCONFIG,62,64549,1041.11
L1,Ftrace,cpu_benchmark,1_5000,2734149781,CPUID,21,6939,330.43
L1,Ftrace,cpu_benchmark,1_5000,2734149781,PENDING_INTERRUPT,3,911,303.67
L1,Ftrace,cpu_benchmark,1_5000,2734149781,PAUSE_INSTRUCTION,4,899,224.75
L1,Ftrace,cpu_benchmark,1_5000,2734149781,EXCEPTION_NMI,1,255,255.0
L1,Ftrace,cpu_benchmark,1_5000,2734149781,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2701830366,EXTERNAL_INTERRUPT,724,1749140,2415.94
L1,Ftrace,cpu_benchmark,1_5000,2701830366,HLT,39,1392819,35713.31
L1,Ftrace,cpu_benchmark,1_5000,2701830366,PREEMPTION_TIMER,691,298318,431.72
L1,Ftrace,cpu_benchmark,1_5000,2701830366,MSR_WRITE,694,218237,314.46
L1,Ftrace,cpu_benchmark,1_5000,2701830366,IO_INSTRUCTION,54,203213,3763.2
L1,Ftrace,cpu_benchmark,1_5000,2701830366,EPT_MISCONFIG,51,55525,1088.73
L1,Ftrace,cpu_benchmark,1_5000,2701830366,CPUID,21,6940,330.48
L1,Ftrace,cpu_benchmark,1_5000,2701830366,PAUSE_INSTRUCTION,4,993,248.25
L1,Ftrace,cpu_benchmark,1_5000,2701830366,PENDING_INTERRUPT,3,979,326.33
L1,Ftrace,cpu_benchmark,1_5000,2701830366,MSR_READ,1,854,854.0
L1,Ftrace,cpu_benchmark,1_5000,2701830366,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2701075425,HLT,36,1160796,32244.33
L1,Ftrace,cpu_benchmark,1_5000,2701075425,PREEMPTION_TIMER,691,339235,490.93
L1,Ftrace,cpu_benchmark,1_5000,2701075425,EXTERNAL_INTERRUPT,694,299706,431.85
L1,Ftrace,cpu_benchmark,1_5000,2701075425,IO_INSTRUCTION,87,249469,2867.46
L1,Ftrace,cpu_benchmark,1_5000,2701075425,MSR_WRITE,691,228900,331.26
L1,Ftrace,cpu_benchmark,1_5000,2701075425,EPT_MISCONFIG,53,83829,1581.68
L1,Ftrace,cpu_benchmark,1_5000,2701075425,CPUID,21,6764,322.1
L1,Ftrace,cpu_benchmark,1_5000,2701075425,PENDING_INTERRUPT,5,2147,429.4
L1,Ftrace,cpu_benchmark,1_5000,2701075425,PAUSE_INSTRUCTION,8,1640,205.0
L1,Ftrace,cpu_benchmark,1_5000,2701075425,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2747448238,HLT,37,1673450,45228.38
L1,Ftrace,cpu_benchmark,1_5000,2747448238,PREEMPTION_TIMER,704,430048,610.86
L1,Ftrace,cpu_benchmark,1_5000,2747448238,MSR_WRITE,704,282013,400.59
L1,Ftrace,cpu_benchmark,1_5000,2747448238,EXTERNAL_INTERRUPT,698,185101,265.19
L1,Ftrace,cpu_benchmark,1_5000,2747448238,IO_INSTRUCTION,50,174798,3495.96
L1,Ftrace,cpu_benchmark,1_5000,2747448238,EPT_MISCONFIG,50,52467,1049.34
L1,Ftrace,cpu_benchmark,1_5000,2747448238,CPUID,21,7020,334.29
L1,Ftrace,cpu_benchmark,1_5000,2747448238,PAUSE_INSTRUCTION,4,1011,252.75
L1,Ftrace,cpu_benchmark,1_5000,2747448238,PENDING_INTERRUPT,3,896,298.67
L1,Ftrace,cpu_benchmark,1_5000,2747448238,EXCEPTION_NMI,1,295,295.0
L1,Ftrace,cpu_benchmark,1_5000,2747448238,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2715351014,HLT,27,859463,31831.96
L1,Ftrace,cpu_benchmark,1_5000,2715351014,PREEMPTION_TIMER,692,333697,482.22
L1,Ftrace,cpu_benchmark,1_5000,2715351014,IO_INSTRUCTION,88,299335,3401.53
L1,Ftrace,cpu_benchmark,1_5000,2715351014,MSR_WRITE,694,237491,342.21
L1,Ftrace,cpu_benchmark,1_5000,2715351014,EXTERNAL_INTERRUPT,702,178970,254.94
L1,Ftrace,cpu_benchmark,1_5000,2715351014,EPT_MISCONFIG,47,58511,1244.91
L1,Ftrace,cpu_benchmark,1_5000,2715351014,CPUID,21,9351,445.29
L1,Ftrace,cpu_benchmark,1_5000,2715351014,PENDING_INTERRUPT,6,2040,340.0
L1,Ftrace,cpu_benchmark,1_5000,2715351014,PAUSE_INSTRUCTION,8,1883,235.38
L1,Ftrace,cpu_benchmark,1_5000,2715351014,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2730173433,HLT,36,2139299,59424.97
L1,Ftrace,cpu_benchmark,1_5000,2730173433,PREEMPTION_TIMER,698,313701,449.43
L1,Ftrace,cpu_benchmark,1_5000,2730173433,IO_INSTRUCTION,87,258117,2966.86
L1,Ftrace,cpu_benchmark,1_5000,2730173433,MSR_WRITE,699,222015,317.62
L1,Ftrace,cpu_benchmark,1_5000,2730173433,EXTERNAL_INTERRUPT,696,143551,206.25
L1,Ftrace,cpu_benchmark,1_5000,2730173433,EPT_MISCONFIG,50,69858,1397.16
L1,Ftrace,cpu_benchmark,1_5000,2730173433,CPUID,21,8019,381.86
L1,Ftrace,cpu_benchmark,1_5000,2730173433,PENDING_INTERRUPT,6,2096,349.33
L1,Ftrace,cpu_benchmark,1_5000,2730173433,PAUSE_INSTRUCTION,8,1755,219.38
L1,Ftrace,cpu_benchmark,1_5000,2730173433,EXCEPTION_NMI,1,296,296.0
L1,Ftrace,cpu_benchmark,1_5000,2730173433,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2705072417,HLT,36,1085513,30153.14
L1,Ftrace,cpu_benchmark,1_5000,2705072417,EXTERNAL_INTERRUPT,696,353705,508.2
L1,Ftrace,cpu_benchmark,1_5000,2705072417,PREEMPTION_TIMER,693,315765,455.65
L1,Ftrace,cpu_benchmark,1_5000,2705072417,MSR_WRITE,693,214075,308.91
L1,Ftrace,cpu_benchmark,1_5000,2705072417,IO_INSTRUCTION,50,190061,3801.22
L1,Ftrace,cpu_benchmark,1_5000,2705072417,EPT_MISCONFIG,54,59696,1105.48
L1,Ftrace,cpu_benchmark,1_5000,2705072417,CPUID,21,8931,425.29
L1,Ftrace,cpu_benchmark,1_5000,2705072417,PENDING_INTERRUPT,4,1867,466.75
L1,Ftrace,cpu_benchmark,1_5000,2705072417,PAUSE_INSTRUCTION,4,844,211.0
L1,Ftrace,cpu_benchmark,1_5000,2705072417,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2707428384,HLT,35,1176830,33623.71
L1,Ftrace,cpu_benchmark,1_5000,2707428384,PREEMPTION_TIMER,693,301098,434.48
L1,Ftrace,cpu_benchmark,1_5000,2707428384,MSR_WRITE,694,218531,314.89
L1,Ftrace,cpu_benchmark,1_5000,2707428384,IO_INSTRUCTION,53,180187,3399.75
L1,Ftrace,cpu_benchmark,1_5000,2707428384,EXTERNAL_INTERRUPT,691,145476,210.53
L1,Ftrace,cpu_benchmark,1_5000,2707428384,EPT_MISCONFIG,54,59328,1098.67
L1,Ftrace,cpu_benchmark,1_5000,2707428384,CPUID,21,7023,334.43
L1,Ftrace,cpu_benchmark,1_5000,2707428384,PENDING_INTERRUPT,3,1090,363.33
L1,Ftrace,cpu_benchmark,1_5000,2707428384,MSR_READ,1,1073,1073.0
L1,Ftrace,cpu_benchmark,1_5000,2707428384,PAUSE_INSTRUCTION,4,881,220.25
L1,Ftrace,cpu_benchmark,1_5000,2707428384,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2740731780,EXTERNAL_INTERRUPT,755,3337220,4420.16
L1,Ftrace,cpu_benchmark,1_5000,2740731780,HLT,37,1083371,29280.3
L1,Ftrace,cpu_benchmark,1_5000,2740731780,PREEMPTION_TIMER,704,323915,460.11
L1,Ftrace,cpu_benchmark,1_5000,2740731780,MSR_WRITE,704,233963,332.33
L1,Ftrace,cpu_benchmark,1_5000,2740731780,IO_INSTRUCTION,51,197908,3880.55
L1,Ftrace,cpu_benchmark,1_5000,2740731780,EPT_MISCONFIG,60,65381,1089.68
L1,Ftrace,cpu_benchmark,1_5000,2740731780,CPUID,21,7158,340.86
L1,Ftrace,cpu_benchmark,1_5000,2740731780,PENDING_INTERRUPT,4,1487,371.75
L1,Ftrace,cpu_benchmark,1_5000,2740731780,PAUSE_INSTRUCTION,4,1471,367.75
L1,Ftrace,cpu_benchmark,1_5000,2740731780,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2710392262,HLT,38,1188322,31271.63
L1,Ftrace,cpu_benchmark,1_5000,2710392262,PREEMPTION_TIMER,694,314783,453.58
L1,Ftrace,cpu_benchmark,1_5000,2710392262,MSR_WRITE,695,216208,311.09
L1,Ftrace,cpu_benchmark,1_5000,2710392262,IO_INSTRUCTION,50,168111,3362.22
L1,Ftrace,cpu_benchmark,1_5000,2710392262,EXTERNAL_INTERRUPT,692,151645,219.14
L1,Ftrace,cpu_benchmark,1_5000,2710392262,EPT_MISCONFIG,53,61973,1169.3
L1,Ftrace,cpu_benchmark,1_5000,2710392262,CPUID,21,7035,335.0
L1,Ftrace,cpu_benchmark,1_5000,2710392262,PENDING_INTERRUPT,3,1036,345.33
L1,Ftrace,cpu_benchmark,1_5000,2710392262,PAUSE_INSTRUCTION,4,930,232.5
L1,Ftrace,cpu_benchmark,1_5000,2710392262,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2727187046,HLT,15,393154,26210.27
L1,Ftrace,cpu_benchmark,1_5000,2727187046,PREEMPTION_TIMER,696,348766,501.1
L1,Ftrace,cpu_benchmark,1_5000,2727187046,IO_INSTRUCTION,87,248997,2862.03
L1,Ftrace,cpu_benchmark,1_5000,2727187046,MSR_WRITE,697,229855,329.78
L1,Ftrace,cpu_benchmark,1_5000,2727187046,EXTERNAL_INTERRUPT,718,149048,207.59
L1,Ftrace,cpu_benchmark,1_5000,2727187046,EPT_MISCONFIG,48,66504,1385.5
L1,Ftrace,cpu_benchmark,1_5000,2727187046,CPUID,21,7172,341.52
L1,Ftrace,cpu_benchmark,1_5000,2727187046,PENDING_INTERRUPT,6,1955,325.83
L1,Ftrace,cpu_benchmark,1_5000,2727187046,PAUSE_INSTRUCTION,8,1725,215.62
L1,Ftrace,cpu_benchmark,1_5000,2727187046,EXCEPTION_NMI,1,337,337.0
L1,Ftrace,cpu_benchmark,1_5000,2727187046,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2703375749,HLT,37,1434706,38775.84
L1,Ftrace,cpu_benchmark,1_5000,2703375749,PREEMPTION_TIMER,692,305599,441.62
L1,Ftrace,cpu_benchmark,1_5000,2703375749,MSR_WRITE,694,227932,328.43
L1,Ftrace,cpu_benchmark,1_5000,2703375749,EXTERNAL_INTERRUPT,689,188826,274.06
L1,Ftrace,cpu_benchmark,1_5000,2703375749,IO_INSTRUCTION,53,155470,2933.4
L1,Ftrace,cpu_benchmark,1_5000,2703375749,EPT_MISCONFIG,48,55727,1160.98
L1,Ftrace,cpu_benchmark,1_5000,2703375749,CPUID,21,8095,385.48
L1,Ftrace,cpu_benchmark,1_5000,2703375749,PENDING_INTERRUPT,3,972,324.0
L1,Ftrace,cpu_benchmark,1_5000,2703375749,PAUSE_INSTRUCTION,4,910,227.5
L1,Ftrace,cpu_benchmark,1_5000,2703375749,MSR_READ,1,846,846.0
L1,Ftrace,cpu_benchmark,1_5000,2703375749,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2736867872,HLT,36,1210573,33627.03
L1,Ftrace,cpu_benchmark,1_5000,2736867872,PREEMPTION_TIMER,703,409168,582.03
L1,Ftrace,cpu_benchmark,1_5000,2736867872,MSR_WRITE,704,255360,362.73
L1,Ftrace,cpu_benchmark,1_5000,2736867872,IO_INSTRUCTION,54,236845,4386.02
L1,Ftrace,cpu_benchmark,1_5000,2736867872,EXTERNAL_INTERRUPT,696,188611,270.99
L1,Ftrace,cpu_benchmark,1_5000,2736867872,EPT_MISCONFIG,53,63595,1199.91
L1,Ftrace,cpu_benchmark,1_5000,2736867872,CPUID,21,6959,331.38
L1,Ftrace,cpu_benchmark,1_5000,2736867872,PENDING_INTERRUPT,4,2749,687.25
L1,Ftrace,cpu_benchmark,1_5000,2736867872,MSR_READ,1,870,870.0
L1,Ftrace,cpu_benchmark,1_5000,2736867872,PAUSE_INSTRUCTION,4,816,204.0
L1,Ftrace,cpu_benchmark,1_5000,2736867872,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2719446710,PREEMPTION_TIMER,696,333422,479.05
L1,Ftrace,cpu_benchmark,1_5000,2719446710,MSR_WRITE,696,219386,315.21
L1,Ftrace,cpu_benchmark,1_5000,2719446710,IO_INSTRUCTION,51,179274,3515.18
L1,Ftrace,cpu_benchmark,1_5000,2719446710,EXTERNAL_INTERRUPT,731,151248,206.91
L1,Ftrace,cpu_benchmark,1_5000,2719446710,HLT,1,88420,88420.0
L1,Ftrace,cpu_benchmark,1_5000,2719446710,EPT_MISCONFIG,53,67556,1274.64
L1,Ftrace,cpu_benchmark,1_5000,2719446710,CPUID,21,8199,390.43
L1,Ftrace,cpu_benchmark,1_5000,2719446710,PENDING_INTERRUPT,8,3099,387.38
L1,Ftrace,cpu_benchmark,1_5000,2719446710,PAUSE_INSTRUCTION,4,777,194.25
L1,Ftrace,cpu_benchmark,1_5000,2719446710,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2728229091,HLT,38,1346792,35441.89
L1,Ftrace,cpu_benchmark,1_5000,2728229091,PREEMPTION_TIMER,699,309123,442.24
L1,Ftrace,cpu_benchmark,1_5000,2728229091,MSR_WRITE,699,224240,320.8
L1,Ftrace,cpu_benchmark,1_5000,2728229091,IO_INSTRUCTION,50,183727,3674.54
L1,Ftrace,cpu_benchmark,1_5000,2728229091,EXTERNAL_INTERRUPT,698,148957,213.41
L1,Ftrace,cpu_benchmark,1_5000,2728229091,EPT_MISCONFIG,52,56282,1082.35
L1,Ftrace,cpu_benchmark,1_5000,2728229091,CPUID,21,7020,334.29
L1,Ftrace,cpu_benchmark,1_5000,2728229091,PENDING_INTERRUPT,4,1511,377.75
L1,Ftrace,cpu_benchmark,1_5000,2728229091,PAUSE_INSTRUCTION,4,1057,264.25
L1,Ftrace,cpu_benchmark,1_5000,2728229091,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2720991499,EXTERNAL_INTERRUPT,738,484770,656.87
L1,Ftrace,cpu_benchmark,1_5000,2720991499,PREEMPTION_TIMER,697,316973,454.77
L1,Ftrace,cpu_benchmark,1_5000,2720991499,MSR_WRITE,698,210321,301.32
L1,Ftrace,cpu_benchmark,1_5000,2720991499,IO_INSTRUCTION,54,204115,3779.91
L1,Ftrace,cpu_benchmark,1_5000,2720991499,EPT_MISCONFIG,50,66915,1338.3
L1,Ftrace,cpu_benchmark,1_5000,2720991499,HLT,2,58056,29028.0
L1,Ftrace,cpu_benchmark,1_5000,2720991499,CPUID,21,7488,356.57
L1,Ftrace,cpu_benchmark,1_5000,2720991499,PENDING_INTERRUPT,6,2632,438.67
L1,Ftrace,cpu_benchmark,1_5000,2720991499,MSR_READ,1,997,997.0
L1,Ftrace,cpu_benchmark,1_5000,2720991499,PAUSE_INSTRUCTION,4,918,229.5
L1,Ftrace,cpu_benchmark,1_5000,2720991499,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2707034681,HLT,38,1776311,46745.03
L1,Ftrace,cpu_benchmark,1_5000,2707034681,PREEMPTION_TIMER,695,322783,464.44
L1,Ftrace,cpu_benchmark,1_5000,2707034681,MSR_WRITE,696,217840,312.99
L1,Ftrace,cpu_benchmark,1_5000,2707034681,IO_INSTRUCTION,53,184025,3472.17
L1,Ftrace,cpu_benchmark,1_5000,2707034681,EXTERNAL_INTERRUPT,684,139326,203.69
L1,Ftrace,cpu_benchmark,1_5000,2707034681,EPT_MISCONFIG,49,50988,1040.57
L1,Ftrace,cpu_benchmark,1_5000,2707034681,CPUID,21,7049,335.67
L1,Ftrace,cpu_benchmark,1_5000,2707034681,MSR_READ,1,900,900.0
L1,Ftrace,cpu_benchmark,1_5000,2707034681,PAUSE_INSTRUCTION,4,822,205.5
L1,Ftrace,cpu_benchmark,1_5000,2707034681,PENDING_INTERRUPT,2,563,281.5
L1,Ftrace,cpu_benchmark,1_5000,2707034681,EXCEPTION_NMI,1,271,271.0
L1,Ftrace,cpu_benchmark,1_5000,2707034681,VMCALL,1,0,0.0
L1,Ftrace,cpu_benchmark,1_5000,2702559148,EXTERNAL_INTERRUPT,729,394593,541.28
L1,Ftrace,cpu_benchmark,1_5000,2702559148,PREEMPTION_TIMER,692,316962,458.04
L1,Ftrace,cpu_benchmark,1_5000,2702559148,MSR_WRITE,693,231617,334.22
L1,Ftrace,cpu_benchmark,1_5000,2702559148,IO_INSTRUCTION,53,211141,3983.79
L1,Ftrace,cpu_benchmark,1_5000,2702559148,HLT,1,66659,66659.0
L1,Ftrace,cpu_benchmark,1_5000,2702559148,EPT_MISCONFIG,54,66075,1223.61
L1,Ftrace,cpu_benchmark,1_5000,2702559148,CPUID,21,7353,350.14
L1,Ftrace,cpu_benchmark,1_5000,2702559148,PENDING_INTERRUPT,6,2302,383.67
L1,Ftrace,cpu_benchmark,1_5000,2702559148,PAUSE_INSTRUCTION,4,948,237.0
