"function_name","freq","percentage"
"apparmor_getprocattr",1,0
"apparmor_inode_getattr",51192,0.0606
"apparmor_mmap_file",8060,0.0095
"apparmor_path_chmod",942,0.0011
"apparmor_path_chown",637,8e-04
"apparmor_path_link",90,1e-04
"apparmor_path_mkdir",621,7e-04
"apparmor_path_mknod",800,9e-04
"apparmor_path_rename",341,4e-04
"apparmor_path_rmdir",191,2e-04
"apparmor_path_symlink",308,4e-04
"apparmor_path_truncate",340,4e-04
"apparmor_path_unlink",564,7e-04
"apparmor_ptrace_access_check",638,8e-04
"apparmor_task_setrlimit",49,1e-04
"append_elf_note",1,0
"append_path",28,0
"apply_alternatives",6,0
"apply_constraint",13,0
"apply_paravirt",24,0
"apply_paravirt.part.4",24,0
"apply_relocate_add",530,6e-04
"apply_to_page_range",1,0
"apply_workqueue_attrs",18,0
"apply_workqueue_attrs_locked",18,0
"apply_wqattrs_cleanup.part.37",18,0
"apply_wqattrs_commit",18,0
"apply_wqattrs_prepare",18,0
"arch_align_stack",832,0.001
"arch_cpu_idle",396,5e-04
"arch_cpu_idle_enter",396,5e-04
"arch_cpu_idle_exit",396,5e-04
"arch_cpu_idle_prepare",1,0
"arch_crash_save_vmcoreinfo",1,0
"arch_deref_entry_point",135,2e-04
"arch_dma_alloc_attrs",15,0
"arch_dup_task_struct",687,8e-04
"arch_get_memory_phys_device",32,0
"arch_get_unmapped_area_topdown",9720,0.0115
"arch_jump_label_transform",109,1e-04
"arch_jump_label_transform_static",418,5e-04
"arch_mmap_rnd",162,2e-04
"arch_mod_section_prepend",989,0.0012
"arch_pick_mmap_layout",417,5e-04
"arch_randomize_brk",415,5e-04
"arch_register_cpu",1,0
"arch_release_thread_stack",540,6e-04
"arch_setup_additional_pages",415,5e-04
"arch_setup_pdev_archdata",11,0
"arch_update_cpu_topology",1,0
"arp_mc_map",2,0
"arp_netdev_event",9,0
"arp_net_init",1,0
"assign_irq_vector",25,0
"assign_requested_resources_sorted",1,0
"__assign_resources_sorted",1,0
"asymmetric_key_cmp",52,1e-04
"asymmetric_key_free_kids",1,0
"asymmetric_key_free_preparse",1,0
"asymmetric_key_generate_id",56,1e-04
"asymmetric_key_hex_to_key_id.part.7",52,1e-04
"asymmetric_key_id_same",54,1e-04
"asymmetric_key_match_free",52,1e-04
"asymmetric_key_match_preparse",52,1e-04
"asymmetric_key_preparse",1,0
"async_port_probe",2,0
"async_run_entry_fn",4,0
"__async_schedule",4,0
"async_schedule",3,0
"async_schedule_domain",1,0
"async_synchronize_cookie",2,0
"async_synchronize_cookie_domain",3,0
"async_synchronize_full",1,0
"ata_acpi_bind_dev",4,0
"ata_acpi_bind_port",2,0
"ata_acpi_on_devcfg",4,0
"ata_attach_transport",1,0
"ata_bmdma_error_handler",18,0
"ata_bmdma_irq_clear",14,0
"ata_bmdma_port_start",2,0
"ata_bmdma_post_internal_cmd",23,0
"ata_bmdma_qc_issue",3504,0.0041
"ata_bmdma_qc_prep",3504,0.0041
"ata_bmdma_setup",3427,0.0041
"ata_bmdma_start",3427,0.0041
"ata_build_rw_tf",3423,0.0041
"ata_cable_40wire",2,0
"ata_dev_acpi_handle",4,0
"ata_dev_blacklisted",8,0
"ata_devchk",4,0
"ata_dev_classify",4,0
"ata_dev_configure",4,0
"ata_dev_disable",4,0
"ata_dev_init",8,0
"ata_dev_next",610,7e-04
"ata_dev_phys_link",64,1e-04
"ata_dev_printk",5,0
"ata_dev_read_id",4,0
"ata_dev_reread_id",2,0
"ata_dev_revalidate",2,0
"ata_dev_same_device",2,0
"ata_dev_select.constprop.21",3504,0.0041
"ata_do_eh",18,0
"ata_do_reset",2,0
"ata_do_set_mode",1,0
"ata_eh_about_to_do",2,0
"ata_eh_acquire",43,1e-04
"ata_eh_analyze_ncq_error",16,0
"ata_eh_autopsy",18,0
"ata_eh_categorize_error",16,0
"ata_eh_clear_action",48,1e-04
"ata_eh_detach_dev",4,0
"ata_eh_finish",18,0
"ata_eh_freeze_port",4,0
"ata_ehi_clear_desc",2,0
"__ata_ehi_push_desc",4,0
"ata_eh_link_autopsy",18,0
"ata_eh_nr_in_flight",2,0
"__ata_eh_qc_complete",16,0
"ata_eh_recover",18,0
"ata_eh_release",43,1e-04
"ata_eh_report",18,0
"ata_eh_reset",2,0
"ata_eh_schedule_probe",4,0
"ata_eh_scsidone",16,0
"ata_eh_set_pending.part.9",2,0
"ata_eh_thaw_port",2,0
"ata_ering_clear",2,0
"ata_exec_internal",21,0
"ata_exec_internal_sg",23,0
"ata_finalize_port_ops",3,0
"ata_find_dev.part.25",3583,0.0042
"ata_force_cbl",2,0
"ata_host_alloc",1,0
"ata_host_alloc_pinfo",1,0
"ata_host_register",1,0
"ata_host_start",1,0
"ata_host_start.part.36",1,0
"ata_hpa_resize",4,0
"ata_hsm_qc_complete",6,0
"ata_id_c_string",32,0
"ata_id_n_sectors",6,0
"ata_id_string",48,1e-04
"ata_id_xfermask",8,0
"ata_internal_cmd_timeout",21,0
"ata_link_init",2,0
"ata_link_next",404,5e-04
"ata_link_nr_enabled",16,0
"ata_link_offline",2,0
"ata_msense_caching",9,0
"ata_msense_control",3,0
"ata_msleep",2,0
"ata_pci_bmdma_init",1,0
"ata_pci_bmdma_prepare_host",1,0
"ata_pci_sff_activate_host",1,0
"ata_pci_sff_init_host",1,0
"ata_pci_sff_prepare_host",1,0
"ata_phys_link_offline",12,0
"ata_phys_link_online",4,0
"atapi_check_dma",27,0
"atapi_cmd_type",32,0
"atapi_drain_needed",32,0
"atapi_eh_request_sense",16,0
"atapi_eh_tur",1,0
"ata_pio_need_iordy",10,0
"ata_pio_sector",4,0
"ata_pio_sectors",4,0
"atapi_qc_complete",16,0
"atapi_xlat",46,1e-04
"ata_port_alloc",2,0
"ata_port_desc",6,0
"__ata_port_freeze",4,0
"ata_port_printk",2,0
"__ata_port_probe",2,0
"ata_port_probe",2,0
"ata_port_schedule_eh",2,0
"ata_port_wait_eh",2,0
"ata_print_version",1,0
"__ata_qc_complete",22,0
"ata_qc_complete",6,0
"ata_qc_complete_internal",6,0
"ata_qc_free",39,0
"ata_qc_issue",3504,0.0041
"ata_qc_new_init",3481,0.0041
"atari_partition",16,0
"ata_rwcmd_protocol",3423,0.0041
"ata_sas_scsi_ioctl",13,0
"ata_scsi_add_hosts",1,0
"ata_scsi_cmd_error_handler",18,0
"ata_scsi_dev_config",2,0
"ata_scsi_error",18,0
"__ata_scsi_find_dev",3583,0.0042
"ata_scsi_find_dev",3581,0.0042
"ata_scsi_flush_xlat",6,0
"ata_scsi_ioctl",13,0
"ata_scsi_offline_dev",4,0
"ata_scsiop_inq_00",10,0
"ata_scsiop_inq_80",1,0
"ata_scsiop_inq_83",1,0
"ata_scsiop_inq_b0",3,0
"ata_scsiop_inq_b1",3,0
"ata_scsiop_inq_b2",3,0
"ata_scsiop_inq_std",4,0
"ata_scsiop_maint_in",9,0
"ata_scsiop_mode_sense",9,0
"ata_scsiop_read_cap",3,0
"ata_scsi_pass_thru",6,0
"ata_scsi_port_error_handler",18,0
"ata_scsi_queuecmd",3581,0.0042
"ata_scsi_rbuf_fill",46,1e-04
"ata_scsi_rw_xlat",3423,0.0041
"ata_scsi_scan_host",2,0
"ata_scsi_simulate",100,1e-04
"ata_scsi_slave_config",2,0
"ata_scsi_translate",3481,0.0041
"ata_set_mode",1,0
"ata_sff_check_ready",5,0
"ata_sff_check_status",10633,0.0126
"ata_sff_data_xfer32",71,1e-04
"ata_sff_dev_classify",4,0
"ata_sff_dev_select",3521,0.0042
"ata_sff_drain_fifo",18,0
"ata_sff_error_handler",18,0
"ata_sff_exec_command",3504,0.0041
"ata_sff_flush_pio_task",41,0
"ata_sff_freeze",4,0
"ata_sff_hsm_move",73,1e-04
"ata_sff_irq_on",8,0
"ata_sff_lost_interrupt",18,0
"ata_sff_pio_task",73,1e-04
"ata_sff_port_init",2,0
"ata_sff_postreset",2,0
"ata_sff_prereset",2,0
"ata_sff_qc_fill_rtf",6,0
"ata_sff_qc_issue",77,1e-04
"ata_sff_queue_pio_task",69,1e-04
"ata_sff_set_devctl",13,0
"ata_sff_softreset",2,0
"ata_sff_sync",7096,0.0084
"ata_sff_tf_load",3504,0.0041
"ata_sff_tf_read",10,0
"ata_sff_thaw",2,0
"ata_sff_wait_after_reset",2,0
"ata_sg_init",3455,0.0041
"ata_std_end_eh",18,0
"ata_std_postreset",2,0
"ata_std_prereset",2,0
"ata_std_sched_eh",2,0
"ata_tdev_match",42,0
"ata_tlink_add",2,0
"ata_tlink_match",42,0
"ata_tport_add",2,0
"ata_tport_match",42,0
"ata_wait_ready",5,0
"ata_xfer_mode2mask",2,0
"__atime_needs_update",27760,0.0329
"atkbd_activate",1,0
"atkbd_connect",2,0
"atkbd_probe",2,0
"atkbd_reset_state",1,0
"atkbd_select_set",1,0
"atkbd_set_device_attrs",1,0
"atkbd_set_keycode_table",1,0
"atomic_dec_and_mutex_lock",12,0
"atomic_notifier_call_chain",40720,0.0482
"atomic_notifier_chain_register",5,0
"attach_entity_cfs_rq",1806,0.0021
"attach_entity_load_avg",1806,0.0021
"__attach_match",419,5e-04
"__attach_mnt",100,1e-04
"attach_pid",2019,0.0024
"attach_recursive_mnt",62,1e-04
"attach_rules",6,0
"attach_task_cfs_rq",631,7e-04
"attempt_back_merge",579,7e-04
"attempt_front_merge",8,0
"attempt_merge",178,2e-04
"attribute_container_add_attrs",8,0
"attribute_container_add_class_device",8,0
"attribute_container_add_device",14,0
"attribute_container_device_trigger",28,0
"attribute_container_register",9,0
"audit_alloc",687,8e-04
"audit_bind",1,0
"audit_buffer_free",13,0
"audit_caps",2,0
"audit_cb",12,0
"auditd_reset",7,0
"auditd_test_task",49,1e-04
"audit_filter",13,0
"audit_log",1,0
"audit_log_end",13,0
"audit_log_format",61,1e-04
"audit_log_n_string",48,1e-04
"audit_log_n_untrustedstring",24,0
"audit_log_start",13,0
"audit_log_untrustedstring",24,0
"audit_log_vformat",62,1e-04
"audit_net_init",1,0
"audit_policy",12,0
"audit_pre",12,0
"audit_receive",33,0
"audit_receive_msg",33,0
"audit_signal_info",49,1e-04
"autogroup_free",18,0
"autogroup_move_group",44,1e-04
"autoremove_wake_function",360,4e-04
"autosuspend_check",8,0
"__bad_area_nosemaphore",2,0
"bad_area_nosemaphore",2,0
"balance_dirty_pages.isra.29",1,0
"balance_dirty_pages_ratelimited",22575,0.0267
"balance_runtime",34,0
"balloon_mount",1,0
"bcdDevice_show",8,0
"bd_acquire",242,3e-04
"bdev_alloc_inode",46,1e-04
"bdev_destroy_inode",17,0
"bdev_evict_inode",17,0
"bDeviceClass_show",4,0
"bdevname",1,0
"bdev_read_only",11,0
"bdev_read_page",9326,0.011
"bdev_set",46,1e-04
"bdev_test",133,2e-04
"bd_forget",17,0
"bdget",91,1e-04
"bdget_disk",62,1e-04
"bdgrab",1,0
"bdi_alloc_node",34,0
"bdi_init",36,0
"bdi_put",18,0
"bdi_register",27,0
"bdi_register_dev",1,0
"bdi_register_owner",26,0
"bdi_set_max_ratio",1,0
"bdput",17,0
"bd_set_size",182,2e-04
"__bforget",1,0
"bh_lru_install",4848,0.0057
"bh_submit_read",8,0
"bh_uptodate_or_lock",9,0
"bio_add_page",26500,0.0314
"bio_add_pc_page",82,1e-04
"bio_advance",2,0
"bio_alloc_bioset",4711,0.0056
"bio_associate_blkcg",2,0
"bio_attempt_back_merge",651,8e-04
"bio_attempt_front_merge",8,0
"bio_chain",2,0
"bio_clone_blkcg_association",2,0
"__bio_clone_fast",2,0
"bio_clone_fast",2,0
"bio_copy_kern",58,1e-04
"bio_copy_user_iov",12,0
"bio_disassociate_task",62,1e-04
"bio_endio",128,2e-04
"__bio_free",62,1e-04
"bio_free",62,1e-04
"bio_init",91,1e-04
"bio_integrity_enabled",4592,0.0054
"bio_iov_iter_get_pages",91,1e-04
"bio_map_kern",12,0
"bio_put",74,1e-04
"__bioset_create",37,0
"bioset_create",36,0
"bioset_integrity_create",2,0
"bio_split",2,0
"bio_uncopy_user",12,0
"biovec_create_pool",2,0
"bit_clear",312,4e-04
"bit_clear_margins",7,0
"bit_cursor",3054,0.0036
"bitfill_unaligned",5048,0.006
"bit_putcs",59484,0.0704
"bits_to_user.isra.5",11,0
"bit_update_start",4,0
"bit_wait_io",352,4e-04
"bit_waitqueue",17647,0.0209
"blk_account_io_done",16,0
"blk_account_io_start",4592,0.0054
"blk_add_timer",3602,0.0043
"blk_alloc_devt",29,0
"blk_alloc_flush_queue",18,0
"blk_alloc_queue",16,0
"blk_alloc_queue_node",34,0
"blk_attempt_plug_merge",4585,0.0054
"blk_attempt_req_merge",111,1e-04
"blkcg_activate_policy",34,0
"blkcg_bind",1,0
"blkcg_can_attach",47,1e-04
"blkcg_css_alloc",79,1e-04
"blkcg_css_free",18,0
"blkcg_css_offline",18,0
"blkcg_init_queue",34,0
"blkcg_policy_enabled",250,3e-04
"blkcg_policy_register",2,0
"__blk_complete_request",100,1e-04
"blk_complete_request",100,1e-04
"blk_delay_queue",21,0
"blk_delay_work",35,0
"blk_delete_timer",37,0
"blk_dequeue_request",3602,0.0043
"blkdev_bio_end_io_simple",80,1e-04
"blkdev_close",227,3e-04
"blkdev_direct_IO",91,1e-04
"__blkdev_direct_IO_simple",91,1e-04
"blkdev_fsync",2,0
"__blkdev_get",284,3e-04
"blkdev_get",260,3e-04
"blkdev_get_block",1281,0.0015
"blkdev_get_by_path",1,0
"blkdev_ioctl",335,4e-04
"blkdev_issue_flush",2,0
"blkdev_open",241,3e-04
"__blkdev_put",266,3e-04
"blkdev_put",244,3e-04
"blkdev_read_iter",1732,0.0021
"blkdev_readpage",54,1e-04
"blkdev_readpages",1104,0.0013
"blkdev_releasepage",53,1e-04
"blkdev_show",1530,0.0018
"blkdev_write_begin",3,0
"blkdev_write_end",3,0
"blkdev_write_iter",3,0
"blkdev_writepage",27,0
"blkdev_writepages",80,1e-04
"blk_end_sync_rq",16,0
"blk_execute_rq",161,2e-04
"blk_execute_rq_nowait",161,2e-04
"blk_fetch_request",16,0
"blk_finish_plug",2331,0.0028
"blk_finish_request",16,0
"blk_flush_complete_seq",7,0
"blk_flush_plug_list",2345,0.0028
"blk_flush_queue_rq",7,0
"blkg_alloc",108,1e-04
"blkg_create",108,1e-04
"blkg_destroy",34,0
"blk_get_queue",32,0
"blk_get_request",161,2e-04
"blkg_lookup_create",107,1e-04
"blkg_lookup_slowpath",4757,0.0056
"blk_init_allocated_queue",10,0
"blk_init_queue",8,0
"blk_init_queue_node",8,0
"blk_init_rl",84,1e-04
"blk_init_tags",2,0
"blk_insert_flush",7,0
"blk_integrity_add",26,0
"blk_integrity_merge_bio",1735,0.0021
"blk_integrity_merge_rq",7,0
"blk_integrity_revalidate",17,0
"__blk_mq_alloc_rq_map",8,0
"blk_mq_alloc_rq_map",16,0
"blk_mq_alloc_rqs",16,0
"blk_mq_alloc_tag_set",8,0
"blk_mq_debugfs_register",8,0
"blk_mq_debugfs_register_hctxs",8,0
"blk_mq_disable_hotplug",8,0
"blk_mq_enable_hotplug",8,0
"blk_mq_freeze_queue",24,0
"blk_mq_freeze_queue_start",24,0
"blk_mq_freeze_queue_wait",24,0
"blk_mq_hctx_has_pending",24,0
"blk_mq_hctx_kobj_init",8,0
"blk_mq_hw_queue_to_node",40,0
"blk_mq_init_allocated_queue",8,0
"blk_mq_init_queue",8,0
"blk_mq_init_sched",8,0
"blk_mq_init_tags",16,0
"blk_mq_map_queues",8,0
"blk_mq_map_swqueue",8,0
"blk_mq_realloc_hw_ctxs",8,0
"blk_mq_register_dev",8,0
"blk_mq_register_hctx",8,0
"blk_mq_run_hw_queues",24,0
"blk_mq_sched_alloc_tags.isra.10",8,0
"blk_mq_sched_init",8,0
"blk_mq_sched_init_hctx",8,0
"blk_mq_sysfs_init",8,0
"blk_mq_sysfs_register",8,0
"blk_mq_sysfs_unregister",8,0
"blk_mq_unfreeze_queue",24,0
"blk_mq_update_queue_map",8,0
"blk_peek_request",7698,0.0091
"blk_pm_runtime_init",2,0
"blk_put_queue",4,0
"__blk_put_request",168,2e-04
"blk_put_request",161,2e-04
"blk_queue_alignment_offset",3,0
"blk_queue_bio",4592,0.0054
"blk_queue_bounce",4674,0.0055
"blk_queue_bounce_limit",18,0
"blk_queue_bypass_end",60,1e-04
"blk_queue_bypass_start",34,0
"blk_queue_congestion_threshold",34,0
"blk_queue_dma_alignment",2,0
"blk_queue_dma_drain",1,0
"blk_queue_end_tag",21,0
"blk_queue_enter",13825,0.0164
"blk_queue_exit",9105,0.0108
"blk_queue_flush_queueable",2,0
"__blk_queue_init_tags",2,0
"blk_queue_init_tags",2,0
"blk_queue_io_min",3,0
"blk_queue_lld_busy",2,0
"blk_queue_logical_block_size",3,0
"blk_queue_make_request",34,0
"blk_queue_max_discard_sectors",22,0
"blk_queue_max_hw_sectors",28,0
"blk_queue_max_segments",2,0
"blk_queue_max_segment_size",2,0
"blk_queue_max_write_same_sectors",3,0
"blk_queue_physical_block_size",19,0
"blk_queue_prep_rq",2,0
"blk_queue_rq_timed_out",2,0
"blk_queue_rq_timeout",10,0
"blk_queue_segment_boundary",2,0
"blk_queue_softirq_done",2,0
"blk_queue_split",4592,0.0054
"blk_queue_start_tag",3602,0.0043
"blk_queue_unprep_rq",2,0
"blk_queue_update_dma_alignment",2,0
"blk_queue_update_dma_pad",1,0
"blk_queue_write_cache",3,0
"__blk_recalc_rq_segments",82,1e-04
"blk_recount_segments",82,1e-04
"blk_register_queue",26,0
"blk_register_region",21,0
"blk_requeue_request",21,0
"blk_rq_append_bio",82,1e-04
"blk_rq_bio_prep",4025,0.0048
"blk_rq_init",4110,0.0049
"blk_rq_map_kern",70,1e-04
"blk_rq_map_sg",3796,0.0045
"blk_rq_map_user",12,0
"blk_rq_map_user_iov",12,0
"blk_rq_merge_ok",1088,0.0013
"blk_rq_set_mixed_merge",601,7e-04
"__blk_rq_unmap_user",12,0
"blk_rq_unmap_user",13,0
"__blk_run_queue",4101,0.0049
"blk_run_queue",52,1e-04
"blk_run_queue_async",3,0
"blk_set_queue_depth",2,0
"blk_start_plug",2331,0.0028
"blk_start_request",3602,0.0043
"blk_stat_init",64,1e-04
"blk_throtl_bio",4720,0.0056
"blk_throtl_init",34,0
"blk_timeout_work",13,0
"blk_try_merge",1069,0.0013
"blk_update_request",16,0
"blk_verify_command",13,0
"__block_commit_write.isra.34",115,1e-04
"block_devnode",263,3e-04
"__blocking_notifier_call_chain",2019,0.0024
"blocking_notifier_call_chain",2019,0.0024
"blocking_notifier_chain_register",35,0
"block_invalidatepage",53,1e-04
"block_ioctl",335,4e-04
"block_llseek",1688,0.002
"block_read_full_page",54,1e-04
"__block_write_begin",112,1e-04
"block_write_begin",3,0
"__block_write_begin_int",115,1e-04
"block_write_end",115,1e-04
"__block_write_full_page",27,0
"block_write_full_page",27,0
"bmap",56,1e-04
"__bpf_call_base",69,1e-04
"bpf_convert_filter",16,0
"bpf_int_jit_compile",8,0
"bpf_jit_compile",8,0
"bpf_prepare_filter",8,0
"bpf_prog_alloc",8,0
"bpf_prog_free_deferred",2,0
"bpf_prog_realloc",8,0
"__bpf_prog_run",538,6e-04
"bpf_prog_select_runtime",8,0
"bpf_prog_store_orig_filter.isra.34",8,0
"bpf_register_map_type",11,0
"bpf_register_prog_type",12,0
"bprm_change_interp",58,1e-04
"brd_alloc",16,0
"brd_do_bvec",9220,0.0109
"brd_lookup_page",9220,0.0109
"brd_make_request",128,2e-04
"brd_rw_page",9092,0.0108
"__breadahead",2835,0.0034
"__bread_gfp",4,0
"__brelse",13075,0.0155
"bsg_devnode",16,0
"bsg_register_queue",2,0
"btrfs_auto_defrag_init	[btrfs]",1,0
"btrfs_crc32c	[btrfs]",1,0
"btrfs_crc32c_impl	[btrfs]",1,0
"btrfs_delayed_ref_init	[btrfs]",1,0
"btrfs_feature_visible	[btrfs]",10,0
"btrfs_init_cachep	[btrfs]",1,0
"btrfs_init_sysfs	[btrfs]",1,0
"build_attr",386,5e-04
"build_sched_domain",1,0
"build_sched_domains",1,0
"__build_skb",64,1e-04
"bus_add_device",447,5e-04
"bus_add_driver",134,2e-04
"bus_attr_store",26,0
"bus_create_file",85,1e-04
"bus_find_device",221,3e-04
"bus_for_each_dev",172,2e-04
"bus_for_each_drv",213,3e-04
"bus_get_kset",1,0
"bus_probe_device",447,5e-04
"bus_register",28,0
"bus_register_notifier",5,0
"bus_remove_device",6,0
"bus_remove_driver",2,0
"bus_uevent_filter",111,1e-04
"bus_uevent_store",26,0
"bvec_alloc",640,8e-04
"bvec_free",50,1e-04
"cache_default_attrs_is_visible",36,0
"cache_get_priv_group",3,0
"cacheinfo_cpu_online",1,0
"calc_checksum",1,0
"__calc_delta",1458,0.0017
"calc_global_load",1,0
"calc_load_enter_idle",84,1e-04
"calc_load_exit_idle",84,1e-04
"calculate_normal_threshold",3,0
"calculate_sizes",706,8e-04
"calculate_totalreserve_pages",3,0
"calc_wheel_index",13453,0.0159
"call_fib_entry_notifiers",9,0
"call_filldir",1581,0.0019
"call_netdevice_notifiers_info",10,0
"__call_rcu.constprop.70",63516,0.0752
"call_rcu_sched",62015,0.0734
"call_usermodehelper",28,0
"call_usermodehelper_exec",36,0
"call_usermodehelper_exec_async",36,0
"call_usermodehelper_exec_work",36,0
"cancel_charge",136,2e-04
"cancel_delayed_work",6,0
"cancel_delayed_work_sync",103,1e-04
"cancel_dirty_page",30153,0.0357
"__cancel_work",6,0
"cancel_work_sync",216,3e-04
"__cancel_work_timer",319,4e-04
"can_vma_merge_before",6383,0.0076
"capable",84792,0.1004
"capable_wrt_inode_uidgid",689,8e-04
"cap_bprm_secureexec",415,5e-04
"cap_bprm_set_creds",479,6e-04
"cap_capable",108893,0.1289
"cap_capget",10,0
"cap_capset",8,0
"cap_inode_need_killpriv",3808,0.0045
"cap_inode_setxattr",4,0
"cap_mmap_addr",10558,0.0125
"cap_mmap_file",8060,0.0095
"cap_ptrace_access_check",640,8e-04
"cap_safe_nice",6,0
"cap_settime",1,0
"cap_task_fix_setuid",7,0
"cap_task_prctl",387,5e-04
"cap_task_setioprio",2,0
"cap_task_setscheduler",4,0
"cap_validate_magic",29,0
"cap_vm_enough_memory",20828,0.0247
"cdev_add",122,1e-04
"cdev_alloc",107,1e-04
"cdev_get",2916,0.0035
"cdev_init",15,0
"cdev_put",5791,0.0069
"cd_forget",1,0
"cdrom_check_events",19,0
"cdrom_get_media_event",3,0
"cdrom_ioctl",13,0
"cdrom_open",6,0
"cdrom_release",5,0
"cdrom_sysctl_register.part.12",1,0
"cev_delta2ns",2,0
"cfb_fillrect",319,4e-04
"cfb_imageblit",62538,0.074
"cfq_cpd_alloc",80,1e-04
"cfq_cpd_bind",1,0
"cfq_cpd_free",18,0
"cfq_cpd_init",80,1e-04
"__cfq_set_weight",81,1e-04
"cfq_set_weight",79,1e-04
"cgroup1_check_for_release",502,6e-04
"cgroup1_mount",20,0
"cgroup1_pidlist_destroy_all",74,1e-04
"cgroup1_release_agent",28,0
"cgroup1_show_options",485,6e-04
"cgroup_add_cftypes",6,0
"cgroup_add_dfl_cftypes",2,0
"cgroup_add_legacy_cftypes",4,0
"cgroup_addrm_files",1508,0.0018
"cgroup_apply_cftypes",6,0
"cgroup_apply_control",22,0
"cgroup_apply_control_disable",11,0
"cgroup_apply_control_enable",420,5e-04
"cgroup_attach_task",328,4e-04
"cgroup_can_fork",686,8e-04
"cgroup_destroy_locked",92,1e-04
"cgroup_do_mount",20,0
"cgroup_exit",540,6e-04
"cgroup_file_name",7949,0.0094
"cgroup_file_notify",410,5e-04
"cgroup_file_open",1322,0.0016
"cgroup_file_release",1322,0.0016
"cgroup_file_write",813,0.001
"cgroup_fork",687,8e-04
"cgroup_get",1858,0.0022
"cgroup_idr_alloc.constprop.34",803,0.001
"cgroup_idr_replace",865,0.001
"cgroup_init_cftypes",6,0
"cgroup_kn_lock_live",819,0.001
"cgroup_kn_set_ugid",7195,0.0085
"cgroup_kn_unlock",819,0.001
"cgroup_lock_and_drain_offline",20,0
"cgroup_migrate",328,4e-04
"cgroup_migrate_add_src.part.26",339,4e-04
"cgroup_migrate_add_task.part.13",328,4e-04
"cgroup_migrate_execute",350,4e-04
"cgroup_migrate_finish",350,4e-04
"cgroup_migrate_prepare_dst",350,4e-04
"cgroup_mkdir",398,5e-04
"cgroup_mount",20,0
"cgroup_path_ns_locked",3248,0.0038
"cgroup_pidlist_destroy_work_fn",84,1e-04
"cgroup_pidlist_find",468,6e-04
"cgroup_pidlist_next",119,1e-04
"cgroup_pidlist_show",119,1e-04
"cgroup_pidlist_start",468,6e-04
"cgroup_pidlist_stop",468,6e-04
"cgroup_post_fork",686,8e-04
"__cgroup_procs_write",328,4e-04
"cgroup_procs_write",328,4e-04
"cgroup_propagate_control",420,5e-04
"cgroup_read_notify_on_release",1,0
"cgroup_release_agent_show",1,0
"cgroup_release_agent_write",1,0
"cgroup_rmdir",92,1e-04
"cgroup_root_from_kf",485,6e-04
"cgroup_seqfile_next",119,1e-04
"cgroup_seqfile_show",175,2e-04
"cgroup_seqfile_start",468,6e-04
"cgroup_seqfile_stop",468,6e-04
"cgroup_setup_root",10,0
"cgroup_show_path",468,6e-04
"cgroup_sk_alloc",650,8e-04
"cgroup_sk_free",415,5e-04
"cgroup_ssid_enabled",33,0
"cgroupstats_open",1,0
"cgroup_taskset_first",188,2e-04
"cgroup_taskset_next",376,4e-04
"cgroup_update_dfl_csses",22,0
"cgroup_update_populated",4950,0.0059
"cgroup_write_notify_on_release",1,0
"change_clocksource",1,0
"change_mnt_propagation",79,1e-04
"__change_page_attr_set_clr",78222,0.0926
"change_page_attr_set_clr",6229,0.0074
"__change_pid",1707,0.002
"change_pid",89,1e-04
